Name,SFR_NUV_Msun_per_yr,SFR_FUV_Msun_per_yr,SFR_Halpha_Msun_per_yr
Arp279_9_sbt_disk_1_0      ,,,697.5577738553629
Arp280_1_sbt_disk_1_0      ,0.16616592571177827,0.11774042736148857,283.4994161123401
Arp282_1_sbt_disk_1_0      ,0.001709135235892576,0.0018990391509917514,9.325638687905924
Arp282_2_sbt_disk_1_0      ,0.002943510684037214,0.0024687508962892763,57.44593431750049
Arp282_3_sbt_disk_1_0      ,0.006266829198272779,0.004367790047281028,167.8614963823066
Arp282_4_sbt_disk_1_0      ,0.005222357665227316,0.0037031263444339147,52.22357665227317
Arp282_5_sbt_disk_1_0      ,0.0036081743868843275,0.0028485587264876267,32.826248181428845
Arp283_1_sbt_disk_1_0      ,0.009400243797409167,0.0024687508962892763,7.460510950324737
Arp284_1_sbt_disk_1_0      ,,0.01709135235892576,
Arp284_2_sbt_disk_1_0      ,,0.02563702853838864,
Arp284_3_sbt_disk_1_0      ,,0.022788469811901014,
Arp284_4_sbt_disk_1_0      ,,0.0740625268886783,
Arp285_1_sbt_disk_1_0      ,0.06361781155822367,0.04747597877479379,746.0510950324738
Arp285_2_sbt_disk_1_0      ,0.04462742004830615,0.02183895023640514,492.3937227214327
Arp285_3_sbt_disk_1_0      ,0.0664663702847113,0.04557693962380203,343.18350371493796
Arp285_4_sbt_disk_1_0      ,0.09400243797409169,0.07596156603967007,313.34145991363897
Arp285_5_sbt_disk_1_0      ,0.04177886132181853,0.03987982217082678,111.90766425487107
Arp285_6_sbt_disk_1_0      ,0.15002409292834834,0.09685099670057933,2167.278431069336
Arp285_7_sbt_disk_1_0      ,0.08830532052111643,0.04557693962380203,3603.426789006848
Arp285_8_sbt_disk_1_0      ,0.0030384626415868024,0.0018040871934421638,7.833536497840975
Arp290_10_sbt_disk_1_0     ,0.03323318514235565,0.020889430660909265,71.99393067063372
Arp290_11_sbt_disk_1_0     ,0.005887021368074428,0.006551685070921542,5.2223576652273165
Arp290_12_sbt_disk_1_0     ,0.009210339882309996,0.012343754481446381,5.2223576652273165
Arp290_2_sbt_disk_1_0      ,0.005602165495425666,0.005222357665227316,8.952613140389685
Arp290_3_sbt_disk_1_0      ,0.006551685070921542,0.005032453750128141,19.02430292332808
Arp290_4_sbt_disk_1_0      ,0.0038930302595330903,0.0038930302595330903,5.2223576652273165
Arp290_5_sbt_disk_1_0      ,0.004177886132181853,0.004367790047281028,5.2223576652273165
Arp290_6_sbt_disk_1_0      ,0.0054122615803264915,0.0044627420048306155,23.87363504103916
Arp290_7_sbt_disk_1_0      ,0.0037980783019835027,0.005032453750128141,5.2223576652273165
Arp290_8_sbt_disk_1_0      ,0.007501204646417418,0.0056971174529752535,8.952613140389685
Arp294_1_sbt_disk_1_0      ,,,
Arp294_2_sbt_disk_1_0      ,,,
Arp294_3_sbt_disk_1_0      ,,,
Arp294_4_sbt_disk_1_0      ,,,
Arp294_5_sbt_disk_1_0      ,,,
Arp294_6_sbt_disk_1_0      ,,,
Arp294_7_sbt_disk_1_0      ,,,
Arp294_8_sbt_disk_1_0      ,,,
Arp294_9_sbt_disk_1_0      ,,,
Arp298_1_sbt_disk_1_0      ,0.00788101247661577,0.006836540943570304,141.74970805617005
Arp298_10_sbt_disk_1_0     ,0.010444715330454633,0.004842549835028966,29.84204380129895
Arp298_11_sbt_disk_1_0     ,0.08830532052111643,0.016141832783429885,242.46660588555397
Arp298_12_sbt_disk_1_0     ,0.03228366556685977,0.026586548113884518,682.2637264071973
Arp298_13_sbt_disk_1_0     ,0.7121396816219068,0.5981973325624017,470.0121898704585
